version=1.0.0;;;;;;;;;;;;;
asin;ean.value;ean#2.value;ean#3.value;ean#4.value;ean#5.value;ean#6.value;ean#7.value;ean#8.value;ean#9.value;ean#10.value;ean#11.value;ean#12.value;ean#13.value
B00OUQG3HY;4716659838876;;;;;;;;;;;;
B006VHUP4M;4719543184677;;;;;;;;;;;;
B008U5Z4DU;4719072270582;;;;;;;;;;;;
B016MI08DW;4713392135019;;;;;;;;;;;;
B009L3I0OA;4716659311058;;;;;;;;;;;;
B07N6HV94D;4718755077807;;;;;;;;;;;;
B072JYRJ2M;4713883091459;;;;;;;;;;;;
B01N9EX1ZA;4713392891793;;;;;;;;;;;;
B009FY5DWW;8806085247314;;;;;;;;;;;;
B00HD7I3NY;4716659460282;;;;;;;;;;;;
B00EROZ7NK;4716659537878;;;;;;;;;;;;
B00CXOMGGW;0816909106923;4719072295479;;;;;;;;;;;
B00DASY9YW;4712196871901;;;;;;;;;;;;
B007LOEGXA;4719072253929;;;;;;;;;;;;
B00EU8OHIE;4716659537915;;;;;;;;;;;;
B00HCLLOUK;4719331347222;;;;;;;;;;;;
B004M0WHAA;4719331350192;;;;;;;;;;;;
B00GI2F036;4895106268876;;;;;;;;;;;;
B0033PUMYI;4719331846169;5052461670525;5052179457937;0818313009548;;;;;;;;;
B0066CMT3M;4719331336080;;;;;;;;;;;;
B008H14X48;4716659155539;;;;;;;;;;;;
B004KPLVGI;4719331846206;;;;;;;;;;;;
B007267YRC;8808992373032;;;;;;;;;;;;
B014WYUEOG;4713392029943;;;;;;;;;;;;
B00CUBHK0U;0843591028622;;;;;;;;;;;;
B0099X2QKQ;4719072273262;;;;;;;;;;;;
B00JAWHCF0;4719072336028;;;;;;;;;;;;
B009ZB3Q6K;0887111511935;;;;;;;;;;;;
B00KTE89S2;0843591049726;;;;;;;;;;;;
B00B9DZHD2;4716659394211;;;;;;;;;;;;
B0166C75O4;4719072419165;;;;;;;;;;;;
B008FPJ8DC;4719331318109;;;;;;;;;;;;
B00A7N8E3A;4719331843380;;;;;;;;;;;;
B00BWKPRAK;4719331805197;;;;;;;;;;;;
B00ANDURAC;5054629040959;4960999901046;;;;;;;;;;;
B00MLAZGZ6;4056324182799;4977766739252;;;;;;;;;;;
B00K8KOCU6;4719072343149;;;;;;;;;;;;
B00FL8GXPW;0622302980820;4895106267817;0551432362131;5054230741849;;;;;;;;;
B00RLJ8GYK;4977766745116;;;;;;;;;;;;
B00R10B22W;4719072382902;;;;;;;;;;;;
B00BBTLF1M;4960999919744;4960999919751;;;;;;;;;;;
B00ZJP9DMC;5054629833414;0813567021513;4719331321345;7290105135728;;;;;;;;;
B00K14AK0K;4716659742425;;;;;;;;;;;;
B00IUBV4BA;4719331304201;;;;;;;;;;;;
B00K5J228Y;5032037062473;;;;;;;;;;;;
B0177V0XF6;4713392320897;;;;;;;;;;;;
B00HWQTVMI;4713147192397;;;;;;;;;;;;
B00F4UZ2DQ;0843591035545;;;;;;;;;;;;
B07CTYHKSY;4719072566180;;;;;;;;;;;;
B00NHJPUNS;9154403603465;0843591052207;5054629088074;;;;;;;;;;
B008410DCC;4897022329563;;;;;;;;;;;;
B00BEJ0B8M;3760230670059;;;;;;;;;;;;
B01CR7DNRA;0880921376770;8809213767791;;;;;;;;;;;
B00B18YVH8;3760230670103;;;;;;;;;;;;
B00HR1BEXW;3700085615102;;;;;;;;;;;;
B005357HC6;4719543181041;;;;;;;;;;;;
B005GWVU74;4719543175859;;;;;;;;;;;;
B00B9DZQQ0;4716659393962;;;;;;;;;;;;
B07HDLSDF2;4718017076166;;;;;;;;;;;;
B079VSHBG1;4713883547277;;;;;;;;;;;;
B01MZ8HVY5;4719072503222;;;;;;;;;;;;
B00K872FB2;0818313020628;4719331816681;;;;;;;;;;;
B01JKI4VD4;4712900385502;;;;;;;;;;;;
B07D7W232M;4719072568665;;;;;;;;;;;;
B018J4DHQM;8809213768446;5057103027682;;;;;;;;;;;
B0089CG8O8;4719072265458;;;;;;;;;;;;
B005D69AHA;4719072231439;;;;;;;;;;;;
B004ODJJD8;4719072217280;;;;;;;;;;;;
B00N4OBBHU;0843591053389;8435910533898;;;;;;;;;;;
B007Q4VJJO;6064490814732;0606449081473;0606449082111;;;;;;;;;;
B004TR5HF8;0606449073812;0606449073829;;;;;;;;;;;
B002YCF5WU;0606449066142;;;;;;;;;;;;
B003R1P8WY;5053485580142;5052461071919;5099206023765;5054230196830;5053460662450;;;;;;;;
B008MDVLBY;5053973595788;7406172086584;0740617208658;5053460701814;;;;;;;;;
B07N72FBQT;4719072576431;;;;;;;;;;;;
B004FPS9PO;8809213762116;;;;;;;;;;;;
B015XN7QB4;4719331836245;4548736048799;;;;;;;;;;;
B00IDI9UNO;8809213766053;;;;;;;;;;;;
B001VNPCJO;4719512014875;;;;;;;;;;;;
B07MJCHKVK;4718755077692;;;;;;;;;;;;
B017M4JAD4;4719072424978;;;;;;;;;;;;
B00B4XY32I;4712196482701;;;;;;;;;;;;
B00VM6R74I;4719072390433;;;;;;;;;;;;
B00JFSO1N0;4716659726029;;;;;;;;;;;;
B00LBT0IQU;0888793360101;0888793472309;0889296074533;;;;;;;;;;
B00BN591UQ;0887758319031;;;;;;;;;;;;
B01MXWS0Z0;4719072480301;;;;;;;;;;;;
B00ESFEVYE;4719072305093;;;;;;;;;;;;
B01GXURZVM;4948570114955;;;;;;;;;;;;
B07CSNW3LH;4719072566524;;;;;;;;;;;;
B00PUMATC2;4719072368104;;;;;;;;;;;;
B00KA6FINI;4719072341121;;;;;;;;;;;;
B01H5KKW0A;4718755064807;;;;;;;;;;;;
B00J4HWTC2;4719072324148;;;;;;;;;;;;
B00UTGLTMI;0886227944699;4716659944690;;;;;;;;;;;
B00K14UCBW;4719072335021;;;;;;;;;;;;
B00A7JAJMS;4895173600692;;;;;;;;;;;;
B0189ZQMJU;8809213768286;;;;;;;;;;;;
B013WM5FDE;4712900080155;;;;;;;;;;;;
B017P2QDC4;4712900174656;;;;;;;;;;;;
B01531IWDW;4713392043666;;;;;;;;;;;;
B00HCAJIXG;4719072317232;;;;;;;;;;;;
B079FV4FGD;4719692019417;;;;;;;;;;;;
B000RHQYSS;8715946355986;1034360390500;0010343603905;8715946370682;8715946358826;;;;;;;;
B01FUTI7G4;5060301693153;;;;;;;;;;;;
B01M0SF4T4;4719072473730;;;;;;;;;;;;
B00LBZLIXG;4716659752455;4056572597338;5754117752455;4716659917649;;;;;;;;;
B074QQY29B;4719331302320;;;;;;;;;;;;
B014QPF8KG;4712900150025;;;;;;;;;;;;
B06WW27RFT;4719072511531;;;;;;;;;;;;
B00N4OBA8K;5052184742417;7410017870702;8435910534024;0843591053402;;;;;;;;;
B00O1UL9OG;4056324085748;4716659884736;5052184738328;4056572596157;;;;;;;;;
B018SJ3KN8;4719072433307;;;;;;;;;;;;
B079M8V2ZY;4712900921540;;;;;;;;;;;;
B00842KPT2;0079531694026;5053106551155;5053106553654;4719331316259;9865745913173;;;;;;;;
B01NGU5BY9;4719072488093;;;;;;;;;;;;
B07DVX35C7;4712900969962;;;;;;;;;;;;
B00LA6X38O;0843591049863;;;;;;;;;;;;
B00314O31E;4719331183677;5053866147056;0818313007018;;;;;;;;;;
B00NBTK1VA;4716659800675;;;;;;;;;;;;
B0050BGGJS;4719331816216;;;;;;;;;;;;
B007O4WX00;4719543185162;0610839185160;;;;;;;;;;;
B007RS70YW;5053106832537;4711140879475;5053106686284;;;;;;;;;;
B00QH32J2G;4053162745438;4716659926467;;;;;;;;;;;
B00KO0D616;4716659780960;0012300364607;4056572596034;;;;;;;;;;
B00EQBXUEW;5054063127346;4250562122160;8714574609980;4960999976204;5712505305270;;;;;;;;
B0196LP1OS;4719331251734;0889523002643;;;;;;;;;;;
B00D80PPM2;0843591042024;5052183467823;;;;;;;;;;;
B00N93KIES;4719512047897;5052184678853;;;;;;;;;;;
B00B909QIW;4719072285890;4719072271817;;;;;;;;;;;
B00JGKB5L8;4977766734363;;;;;;;;;;;;
B00IBMVXQO;5032037058735;0735858274111;;;;;;;;;;;
B00HZDLDH4;4960999990262;;;;;;;;;;;;
B01IFMY63G;8714574643762;;;;;;;;;;;;
B00BC03AQI;4960999919966;4960999919935;;;;;;;;;;;
B00CALYGQG;4960999915845;;;;;;;;;;;;
B00HCM8QQE;3609740137976;0735858275477;0675901264013;5032037059831;;;;;;;;;
B00BUSDVBQ;6935364070601;0845973070601;;;;;;;;;;;
B0001CLYFM;0193808916526;0193808916519;0193808916496;0808736549899;0193808916502;4053162296725;;;;;;;
B00AIF3B5I;4960999845517;;;;;;;;;;;;
B01DAK8EEA;0889523004784;4719331809164;;;;;;;;;;;
B01M5DU49X;4719072487058;;;;;;;;;;;;
B00S67M0F2;4549292022896;;;;;;;;;;;;
B01F3I4S2Y;4712900393392;4712900366624;;;;;;;;;;;
B019SEX1SG;4712900295122;;;;;;;;;;;;
B01MG3371G;4712900533750;;;;;;;;;;;;
B01MAZ3J0L;4712900578201;;;;;;;;;;;;
B075DGYNRD;4719072528768;;;;;;;;;;;;
B01M315CJH;4719331339173;;;;;;;;;;;;
B018UF1PY6;0889523003558;4719331846312;;;;;;;;;;;
B00UVQL386;5054629777381;4719331312206;;;;;;;;;;;
B01HYB3XQA;4719072467067;;;;;;;;;;;;
B017U8FA1S;0843591087094;;;;;;;;;;;;
B01JITDKLO;4712900407211;;;;;;;;;;;;
B07985WTWK;4712900913637;;;;;;;;;;;;
B004Q5H1CK;4719072214517;;;;;;;;;;;;
B01J17XPOA;4712900404593;;;;;;;;;;;;
B00C7FC3BA;4716659372318;;;;;;;;;;;;
B00OQX4FTY;4719072372927;;;;;;;;;;;;
B00IMPO5MO;5711045977558;0797045619730;0700736689042;;;;;;;;;;
B018XOS1ZA;4719072442170;;;;;;;;;;;;
B01G0IWMLU;4719072460372;;;;;;;;;;;;
B00ZPOE2IC;4719072405366;;;;;;;;;;;;
B01FH76R7K;4712900409017;;;;;;;;;;;;
B06XFJHKP5;4719072506148;;;;;;;;;;;;
B013YRAPZ0;5707119025065;;;;;;;;;;;;
B01N1YZC44;4719072496180;;;;;;;;;;;;
B01MS4C5WX;0843591094429;;;;;;;;;;;;
B01ESQYRY6;4719072450823;;;;;;;;;;;;
B07595BZJV;4712900663457;4058154234167;0889349624609;;;;;;;;;;
B017U8FAZE;0843591056793;;;;;;;;;;;;
B01D657I32;4719072454517;;;;;;;;;;;;
B07857FHVQ;4712900913668;;;;;;;;;;;;
B075XQV22H;0843591026185;;;;;;;;;;;;
B07L5YG1GN;;;;;;;;;;;;;
B005516OF4;4719512030202;0191120055374;;;;;;;;;;;
B01N5P755B;0649528781871;;;;;;;;;;;;
B000N9B688;3548383171315;6935364092313;6935364020262;;;;;;;;;;
B00INT5K8M;5054533590021;4719512045794;;;;;;;;;;;
B001BSK3NO;0168141651595;0932376100940;0711755099132;0845973052058;0115970741935;0129546404209;0100177024653;0163120870165;0191120006338;7133363432027;5053460948929;6935364052058;
B071HSYNV5;4549292068573;;;;;;;;;;;;
B00AQG059Y;4718390019965;;;;;;;;;;;;
B017WL52YS;0843591068642;;;;;;;;;;;;
B07CH87L2Q;4719072566500;;;;;;;;;;;;
B07895FC6Z;4719072546939;;;;;;;;;;;;
B01LXUN946;5060301693290;;;;;;;;;;;;
B00CRZ2PRM;0791321247426;0718037855448;;;;;;;;;;;
B07FNFL5XD;4719072587055;;;;;;;;;;;;
B000BFYCY4;;;;;;;;;;;;;
B004123IFM;0085854220231;;;;;;;;;;;;
B00X60N12A;4948570114023;5054629731390;;;;;;;;;;;
B002S2618I;4719512017197;0884102006746;;;;;;;;;;;
B017AO1ZA2;4719692005519;;;;;;;;;;;;
B072FG11YD;4717964409850;;;;;;;;;;;;
B0047WITHI;4260070122507;;;;;;;;;;;;
B01GV0WF2S;0606449112061;;;;;;;;;;;;
B015SXSD3O;4948570114184;;;;;;;;;;;;
B0788VDMN8;4948570115754;;;;;;;;;;;;
B077Z1QJV8;4719072540821;;;;;;;;;;;;
B01N42292H;0606449120219;;;;;;;;;;;;
B019FRED60;0649528769848;;;;;;;;;;;;
B074KLL7PG;4948570115495;;;;;;;;;;;;
B071XTPW1H;4712900710274;;;;;;;;;;;;
B07CBN3C8G;5032037121804;;;;;;;;;;;;
B00A33BWF6;0606449090239;;;;;;;;;;;;
B0752Y8XNR;0606449120899;;;;;;;;;;;;
B01MZ7ZHV3;4719072498535;;;;;;;;;;;;
B0749VG5MK;4712900774825;;;;;;;;;;;;
B01NCWL401;4712900651454;;;;;;;;;;;;
B01FJLAIG0;5032037087490;0735858317986;;;;;;;;;;;
B07D7MSXVW;5060301694242;;;;;;;;;;;;
B079Y27MK9;4713883543514;;;;;;;;;;;;
B00DSGLMPK;0649528765611;;;;;;;;;;;;
B07B9XLPBM;4719072558628;;;;;;;;;;;;
B07CNKMNKV;0843591080583;;;;;;;;;;;;
B07N86HNWF;4719072612641;;;;;;;;;;;;
B075NXCNPD;0843591062855;;;;;;;;;;;;
B00AZQTZFU;7350041081005;;;;;;;;;;;;
B01KHFAVGK;4711140489803;;;;;;;;;;;;
B078C5CLQK;4719072546915;;;;;;;;;;;;
B00AJH0AVS;5055288480667;;;;;;;;;;;;
B07DJ9JH33;4712900973303;;;;;;;;;;;;
B072FC3VG1;4549292068320;4058154200797;;;;;;;;;;;
B07FMFG5B1;4712900970029;;;;;;;;;;;;
B07J9RHN41;4719331303648;;;;;;;;;;;;
B01N683IAQ;4719072493912;;;;;;;;;;;;
B005DVR56I;5099206048805;5099206028586;;;;;;;;;;;
B00EZSUVHK;7427457869890;0659223144420;0088022184052;0809393893219;7426702637642;0766907734416;0190283087697;0041114817092;7626782374288;;;;
B07BJJDR5Z;0740617278101;;;;;;;;;;;;
B00B18YVHI;3760230670004;;;;;;;;;;;;
B07CV1NBRX;4719072571535;;;;;;;;;;;;
B07JVJ1M7M;4719331303693;;;;;;;;;;;;
B07793VZTZ;4719692014924;;;;;;;;;;;;
B01BMMVNL4;0843591084833;;;;;;;;;;;;
B01BGZEVHU;0843591084857;;;;;;;;;;;;
B07R11KHFW;4718017295574;;;;;;;;;;;;
B0749JNRVY;0843591019446;;;;;;;;;;;;
B07FP5BL6B;4718017076586;;;;;;;;;;;;
B076Q59KQK;4713224520440;;;;;;;;;;;;
B01M6Z5HEN;4549821012312;;;;;;;;;;;;
B07JXHT6QM;4713224521584;;;;;;;;;;;;
B07PHP8C9R;4711246874060;;;;;;;;;;;;
B010PB8C62;4711140480008;;;;;;;;;;;;
B06WXX91K4;0766907898910;5057454813316;;;;;;;;;;;
B0749BX1X3;0843591019347;;;;;;;;;;;;
B07P9VSP45;7340172701309;;;;;;;;;;;;
B01G5I6MT8;7429502098057;0843591072113;;;;;;;;;;;
B07HSBF397;4719072598723;;;;;;;;;;;;
B00B88Z314;0778656058804;0778656076402;;;;;;;;;;;
B005T3TIBK;4719543394526;4719543394854;4716659029090;;;;;;;;;;
B00DY50D00;5099206047327;5099206047310;;;;;;;;;;;
B01N7U18M1;5032037095693;5032037095709;0675901437707;;;;;;;;;;
B008CP5QR2;0740617207774;0804904218505;;;;;;;;;;;
B072ZQZVZS;0740617265057;;;;;;;;;;;;
B00Q6B1U7E;4716659921691;4053162747036;;;;;;;;;;;
B01I1D1XXA;4712900469363;;;;;;;;;;;;
B06XJ7T3GD;0889523009024;4719331849290;;;;;;;;;;;
B07938X457;5032037120739;0735858366007;;;;;;;;;;;
B01LOOJBRI;4058829436575;8719706002899;0763649098028;0763649110706;5415247123859;;;;;;;;
B06ZZ6ZSV7;4719331301354;;;;;;;;;;;;
B00KQCOTCM;0809394580859;5054533652101;0807320227427;0807320186458;0803983041332;0740617233346;5054484652106;0790554369011;5054565475884;0804904093720;0803983048874;4056572396191;5054629475881
B01HMDS5GS;4719331316464;;;;;;;;;;;;
B01MDVKZWK;4719331262082;;;;;;;;;;;;
B06XX4HBY8;0763649102046;;;;;;;;;;;;
B072V53HB3;4712900775174;;;;;;;;;;;;
B07C6C9KNP;4712900951660;;;;;;;;;;;;
B07CD3R4T7;4712900975345;;;;;;;;;;;;
B07HRWN6TH;4718017126625;;;;;;;;;;;;
B00IOMFFYM;0730143304726;;;;;;;;;;;;
B074G1CK4C;4711174722747;;;;;;;;;;;;
B015CDDGZU;0885022009022;4712511127713;;;;;;;;;;;
B071RS4LKN;0649528782601;0649528782625;;;;;;;;;;;
B075D98BF8;4711174722631;0846504002634;;;;;;;;;;;
B000BLBYM6;0829160798028;0829160798011;0884962559376;0829160798004;0829160797991;;;;;;;;
B07C7Q36LL;4718017018524;;;;;;;;;;;;
B07BKJT56W;4719331802820;;;;;;;;;;;;
B00NUBGFGO;4977766742238;5014047740145;4056203028132;;;;;;;;;;
B000J6HYL8;0882780389267;0193808127717;0193808127656;0193808127694;0193808127670;0193808127649;0193808127724;0193808127700;0193808127687;0193808127663;;;
B000BP93CK;4960999270616;;;;;;;;;;;;
B002T3N724;4977766666954;;;;;;;;;;;;
B001EX3874;4960999417660;;;;;;;;;;;;
B000B8TJ1C;5014047561573;4960999272825;;;;;;;;;;;
B07252CNW8;4712900723199;;;;;;;;;;;;
B072391LJD;4719512059869;;;;;;;;;;;;
B07HVN65LF;4719072583897;4719072583866;;;;;;;;;;;
B07NXDGQTR;4718755077876;;;;;;;;;;;;
B008TYIEVQ;0740617209822;5054484194002;5053785591459;;;;;;;;;;
B007KEBTOK;4897022329358;;;;;;;;;;;;
B00FS9B9XU;0817161012908;;;;;;;;;;;;
B002MXA468;0606449064230;;;;;;;;;;;;
B007G79WOA;4712196017590;;;;;;;;;;;;
B00M85C2MO;4716659794424;;;;;;;;;;;;
B01FSMKF3G;0843591073189;;;;;;;;;;;;
B0091CVSYU;8809213763526;;;;;;;;;;;;
B01I243EJO;4719331261573;;;;;;;;;;;;
B00V5LZ3DW;4056572723935;5054629790441;0843591058483;;;;;;;;;;
B00P9GKSIE;4719072326258;;;;;;;;;;;;
B01JN037ZM;4712900441437;;;;;;;;;;;;
B00JFXNO38;3700085612804;;;;;;;;;;;;
B0748KJGWT;4719072530778;;;;;;;;;;;;
B00288BHI6;5051964473879;0778888247533;0740617157345;7406171573450;;;;;;;;;
B06XJ29M58;4713883026147;;;;;;;;;;;;
B005K712OQ;5032037019132;;;;;;;;;;;;
B00B8PFLN2;4712196506148;;;;;;;;;;;;
B009C6GRYG;4716659228820;;;;;;;;;;;;
B00GUCHPPU;4716659602958;;;;;;;;;;;;
B00353GH2E;5099206018518;;;;;;;;;;;;
B005BBT004;4719331325114;;;;;;;;;;;;
B008SEKZTQ;4719072260118;;;;;;;;;;;;
B004VPLXM4;5099206026780;;;;;;;;;;;;
B074F31SQ9;4719072504991;;;;;;;;;;;;
B007EN3JP4;4716659105206;;;;;;;;;;;;
B009FY5BVU;8806085247253;;;;;;;;;;;;
B007EME3XW;4719331306229;;;;;;;;;;;;
B0077QKY4C;4718755036385;;;;;;;;;;;;
B00CS2W5D8;4719331316358;;;;;;;;;;;;
B01JM1C4CE;0778656072121;;;;;;;;;;;;
B00DUVN288;0887758226469;4053162354937;;;;;;;;;;;
B003RUBV76;4719512025307;;;;;;;;;;;;
B00XRF1P2W;4712900027631;;;;;;;;;;;;
B0082UY4ZC;4716659204435;;;;;;;;;;;;
B00ZCBDUXQ;0778656067660;;;;;;;;;;;;
B00FSC5BNG;4719331338336;0100459544824;;;;;;;;;;;
B00E5YV826;4716659553571;;;;;;;;;;;;
B00P7PLY4Y;4716659871521;;;;;;;;;;;;
B001CDFXAG;4719512011355;5060202147755;;;;;;;;;;;
B00B9DZG88;4716659394235;;;;;;;;;;;;
B004X8EO6Q;0151903552285;0610839381234;0151903545799;0042111616992;4719543381236;7123290431149;;;;;;;
B00KSEIKDW;4719331302214;;;;;;;;;;;;
B007RDCM1I;5032037036269;;;;;;;;;;;;
B00EUUV0A0;4716659538141;;;;;;;;;;;;
B005G9GI3I;4719512030783;;;;;;;;;;;;
B005ENAZCG;8853703120030;0885370433708;0885370312003;5053460707670;;;;;;;;;
B005NILHNS;4719331332112;;;;;;;;;;;;
B00842KPCO;0088020564412;4719331316228;;;;;;;;;;;
B00VHKLW4K;4719072388836;;;;;;;;;;;;
B00QS3LI5Y;4719072362751;;;;;;;;;;;;
B00A7N8DBS;4719331840167;;;;;;;;;;;;
B004WI9HTG;4719331807184;;;;;;;;;;;;
B00KLZH944;0888631955117;;;;;;;;;;;;
B00BPGFZBW;4716659444336;;;;;;;;;;;;
B00J4A1RFY;4719072328313;;;;;;;;;;;;
B00PUMHHX6;4716659871576;;;;;;;;;;;;
B008HV63F0;4895106263987;;;;;;;;;;;;
B006LFGYQ2;3700458102284;;;;;;;;;;;;
B005FSHIVG;4719543181911;0610839181919;;;;;;;;;;;
B008BX2CFY;4719072273286;4719072267605;;;;;;;;;;;
B00E6G7ZFM;4719512040782;;;;;;;;;;;;
B07BRKMFTT;4712900975321;;;;;;;;;;;;
B00TPQPUMS;5054629695913;0740617240665;5054629960882;;;;;;;;;;
B016K5F1NO;4711174722778;;;;;;;;;;;;
B00008BO7C;0808736420389;4053162296664;;;;;;;;;;;
B00F163ERY;6064490974740;4058829194635;0606449097474;;;;;;;;;;
B009DL09PI;4960999905563;;;;;;;;;;;;
B01GZ1XRTS;4712900027129;;;;;;;;;;;;
B07BWP6N33;4719072559854;;;;;;;;;;;;
B0764H6HYF;4712900854664;;;;;;;;;;;;
B07C6N867G;4712900939781;;;;;;;;;;;;
B0756NR1C4;0606449121155;;;;;;;;;;;;
B079G11RYD;4719692019486;;;;;;;;;;;;
B01N7K4CEU;0740617265378;;;;;;;;;;;;
B07BC2Q6RY;8886419318064;;;;;;;;;;;;
B07HY32RZQ;6970443214538;;;;;;;;;;;;
B0732Q13XL;0843591024686;5054531092886;;;;;;;;;;;
B07J2WBKXF;0649528787347;;;;;;;;;;;;
B07BSR774R;0843591075411;;;;;;;;;;;;
B014QPFCZC;4712900157369;;;;;;;;;;;;
B00Q1IZKE6;4948570113736;;;;;;;;;;;;
B013CVBIF4;4718755059551;;;;;;;;;;;;
B00SJANIWA;4718755056536;;;;;;;;;;;;
B00SBBM8OQ;4716659969303;;;;;;;;;;;;
B01LNLSMJU;4719072480486;;;;;;;;;;;;
B00VM6QBPY;4716659969358;;;;;;;;;;;;
B014F5D0V6;4719072411244;;;;;;;;;;;;
B009ZBYDBW;7640154110038;;;;;;;;;;;;
B00G9UI60Q;4716659537830;;;;;;;;;;;;
B00LPHJCG0;4716659770473;;;;;;;;;;;;
B00VM6QUZ0;4719072388928;;;;;;;;;;;;
B00UP04SA8;4719072382285;;;;;;;;;;;;
B00NNPNMH2;4719072349172;;;;;;;;;;;;
B00S1IQKH0;4719072382308;;;;;;;;;;;;
B0068INUOQ;5053086249875;7406171957502;5053460929058;0617407443660;0803982802057;0740617195750;0102930768842;;;;;;
B00NTR1AIC;0778656066175;;;;;;;;;;;;
B06WD6C3K1;4948570115266;;;;;;;;;;;;
B00I4VN05O;4719072317287;;;;;;;;;;;;
B003R1O320;5053676761039;5052916493600;5054629418994;5054230513101;4055895508496;6441233668232;0797045606334;5052461008403;0509920602375;8978467418909;5053380441609;5053252163356;5054565418997
B00BR9NAR8;4719512041116;;;;;;;;;;;;
B008HZYAWE;4719072255473;;;;;;;;;;;;
B00F0HA89G;3760230670073;;;;;;;;;;;;
B00JP70B4Y;4719072337742;;;;;;;;;;;;
B00Y4PVZY2;4719072389543;;;;;;;;;;;;
B00I8HVOIY;4719072324070;;;;;;;;;;;;
B00GO7PISW;4719072320980;;;;;;;;;;;;
B005IHU2SK;4719072231330;;;;;;;;;;;;
B004ZHC2DC;4719072224349;;;;;;;;;;;;
B00D8XL1RC;4719072301460;;;;;;;;;;;;
B0081AHXE2;4719072256494;;;;;;;;;;;;
B009PV2D6E;4719072276553;;;;;;;;;;;;
B00G4E60TQ;8809213765773;;;;;;;;;;;;
B002JFU5IQ;4719512014462;0884102004018;;;;;;;;;;;
B01A9HC69G;5099206062863;;;;;;;;;;;;
B00745IE2K;5053086059955;5099206032279;5053973535456;4053162343924;5099206032224;5054531980169;5053390953871;5054480704786;4053893683993;4050759822763;;;
B00B9Q3M4U;0889899386231;0887111438096;;;;;;;;;;;
B001EX1F9W;4960999417646;;;;;;;;;;;;
B074DYHDLK;4712900799453;;;;;;;;;;;;
B001GWSMVU;6935364030438;;;;;;;;;;;;
B07C9PK4P2;4549292090413;;;;;;;;;;;;
B019FRBHZ0;4058154112434;0649528773401;;;;;;;;;;;
B079FW3G9P;4719692019370;;;;;;;;;;;;
B07HZJ9NYR;4719072596941;;;;;;;;;;;;
B07B68T46Q;0843591076012;;;;;;;;;;;;
B01NBH7IW2;4718755066214;;;;;;;;;;;;
B007VA186C;4719072260149;;;;;;;;;;;;
B00593MJZC;5600291414026;;;;;;;;;;;;
B00IG3GBWY;4719072324094;;;;;;;;;;;;
B00GSIFMB0;4719072323004;;;;;;;;;;;;
B072VKJWK2;0190725509053;;;;;;;;;;;;
B007MHC6K6;4711140879345;;;;;;;;;;;;
B007R21JJK;0818313014375;4719331810290;;;;;;;;;;;
B0076HRQ6Q;4719331846220;;;;;;;;;;;;
B07894CFNY;4719072549145;;;;;;;;;;;;
B00F6HK75U;4719331547592;;;;;;;;;;;;
B00FP7IJ9W;4960999976686;8714574609973;;;;;;;;;;;
B00BQUDFZ0;4719072284992;;;;;;;;;;;;
B01MQY4VU0;4719072470777;;;;;;;;;;;;
B00CGX4G7M;4719072294229;;;;;;;;;;;;
B0091MER16;4895106264625;;;;;;;;;;;;
B004OA3V1M;4719543179451;;;;;;;;;;;;
B0071UY3FK;4716659104780;;;;;;;;;;;;
B005T3TL4E;4719543184462;;;;;;;;;;;;
B003A4XREY;4719543175293;;;;;;;;;;;;
B006GTDQRS;4895106260979;;;;;;;;;;;;
B00K18JKWA;4716659702023;;;;;;;;;;;;
B00LMZE742;4719072351311;;;;;;;;;;;;
B013OQJMQY;4549292040463;;;;;;;;;;;;
B016I85JSU;4713392150913;;;;;;;;;;;;
B01LNLSO4S;4719072478261;;;;;;;;;;;;
B01N0LHTRC;4719072483265;;;;;;;;;;;;
B00GO7NO4C;4719072320157;;;;;;;;;;;;
B00TZLV9TG;4719072386726;;;;;;;;;;;;
B017SSMSNI;4712900209891;;;;;;;;;;;;
B01B1WC7LU;4719072434939;;;;;;;;;;;;
B00LDL4VJG;4719072335007;;;;;;;;;;;;
B00QB9QXSC;4719072379322;;;;;;;;;;;;
B00GVINM7S;4719331833169;;;;;;;;;;;;
B00HVMTGIM;4719072313142;;;;;;;;;;;;
B007KZQFEI;4719331807337;;;;;;;;;;;;
B00007EE81;4960999866260;;;;;;;;;;;;
B018M90XHK;4719072437459;;;;;;;;;;;;
B0751K9Y2H;4713883318839;;;;;;;;;;;;
B077GT223F;4713883318884;;;;;;;;;;;;
B007ZZEI8S;7786560556364;;;;;;;;;;;;
B00B9AU2NK;0695364050671;;;;;;;;;;;;
B07788MWZL;4719072503840;;;;;;;;;;;;
B01FHZC618;0889955289407;;;;;;;;;;;;
B00AHARMPE;4977766713603;;;;;;;;;;;;
B0089GN9EQ;4719543187258;;;;;;;;;;;;
B00FVSWWV6;4977766723671;;;;;;;;;;;;
B00BP5WBUQ;4719331545338;;;;;;;;;;;;
B00B9DZP16;4716659393757;;;;;;;;;;;;
B00EQ141N6;4719331547547;;;;;;;;;;;;
B007AKF288;4719331305109;;;;;;;;;;;;
B017P6T8U4;4719072426170;;;;;;;;;;;;
B00CXL56PI;4716659487500;;;;;;;;;;;;
B004JRJVKA;0885370249439;5054484742227;;;;;;;;;;;
B005PWOJLE;4960999681191;;;;;;;;;;;;
B00CGX4NA2;4719072294236;;;;;;;;;;;;
B00PUMEKCM;4716659860006;;;;;;;;;;;;
